index,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
411,2012-02-16,1,1,2,0,4,1,2.375,0.31666666666666665,0.33016249999999997,0.7529166666666667,0.09142499999999999,74,2931,3005
412,2012-02-17,1,1,2,0,5,1,1.4166666666666667,0.3433333333333333,0.35162916666666666,0.6345833333333334,0.2058458333333333,349,3805,4154
413,2012-02-18,1,1,2,0,6,0,1.0416666666666667,0.3466666666666667,0.35542500000000005,0.5345833333333333,0.19092916666666668,1435,2883,4318
414,2012-02-19,1,1,2,0,7,0,2.0,0.27999999999999997,0.2657875,0.5158333333333334,0.2531125,618,2071,2689
415,2012-02-20,1,1,2,1,1,0,1.2916666666666667,0.2783333333333333,0.27115416666666664,0.5160416666666666,0.23104166666666667,502,2634,3136
416,2012-02-21,1,1,2,0,2,1,1.1666666666666667,0.2854166666666667,0.29449583333333335,0.5954166666666666,0.19714583333333333,163,3616,3779
417,2012-02-22,1,1,2,0,3,1,1.2916666666666667,0.3958333333333333,0.39266666666666666,0.5679166666666666,0.23447083333333332,394,4379,4773
418,2012-02-23,1,1,2,0,4,1,1.2083333333333333,0.45416666666666666,0.4444458333333334,0.5545833333333333,0.1909125,516,4546,5062
419,2012-02-24,1,1,2,0,5,1,1.9583333333333333,0.4075,0.41097083333333334,0.7374999999999999,0.23756666666666668,246,3241,3487
420,2012-02-25,1,1,2,0,6,0,1.1666666666666667,0.29083333333333333,0.255675,0.3958333333333333,0.4216416666666667,317,2415,2732
421,2012-02-26,1,1,2,0,7,0,1.0,0.2791666666666667,0.2683083333333333,0.41,0.20522916666666668,515,2874,3389
422,2012-02-27,1,1,2,0,1,1,1.0,0.3666666666666667,0.35795416666666663,0.4908333333333333,0.26803333333333335,253,4069,4322
423,2012-02-28,1,1,2,0,2,1,1.0,0.3591666666666667,0.35352500000000003,0.3958333333333333,0.19341666666666668,229,4134,4363
424,2012-02-29,1,1,2,0,3,1,2.1666666666666665,0.34125,0.3462604166666667,0.8014583333333333,0.1753875,65,1784,1849
425,2012-03-01,1,1,3,0,4,1,1.25,0.48583333333333334,0.4753708333333333,0.6154166666666666,0.2269875,325,4665,4990
426,2012-03-02,1,1,3,0,5,1,1.625,0.35333333333333333,0.35984166666666667,0.6570833333333334,0.14490416666666667,246,2948,3194
427,2012-03-03,1,1,3,0,6,0,1.7916666666666667,0.4141666666666666,0.41349166666666665,0.62125,0.16107916666666666,956,3110,4066
428,2012-03-04,1,1,3,0,7,0,1.3333333333333333,0.32583333333333336,0.30302083333333335,0.4033333333333333,0.3345708333333333,710,2713,3423
429,2012-03-05,1,1,3,0,1,1,1.4583333333333333,0.24333333333333332,0.24117083333333333,0.50625,0.2288583333333333,203,3130,3333
430,2012-03-06,1,1,3,0,2,1,1.0,0.25833333333333336,0.25504166666666667,0.4566666666666667,0.200875,221,3735,3956
431,2012-03-07,1,1,3,0,3,1,1.0,0.40416666666666673,0.3851,0.5133333333333333,0.3457791666666667,432,4484,4916
432,2012-03-08,1,1,3,0,4,1,1.375,0.5275,0.5246041666666666,0.5675,0.4415625,486,4896,5382
433,2012-03-09,1,1,3,0,5,1,1.6666666666666667,0.41083333333333333,0.3970833333333333,0.4070833333333333,0.4148,447,4122,4569
434,2012-03-10,1,1,3,0,6,0,1.0,0.28750000000000003,0.27776666666666666,0.35041666666666665,0.22575,968,3150,4118
435,2012-03-11,1,1,3,0,7,0,1.0,0.3566666666666667,0.3547833333333334,0.48041666666666666,0.21953124999999998,1667,3307,4974
436,2012-03-12,1,1,3,0,1,1,1.3333333333333333,0.46666666666666673,0.4595916666666666,0.4891666666666667,0.2077125,838,4460,5298
437,2012-03-13,1,1,3,0,2,1,1.4583333333333333,0.5650000000000001,0.5429291666666667,0.6175,0.23695,762,5085,5847
438,2012-03-14,1,1,3,0,3,1,1.0833333333333333,0.5725,0.5486166666666666,0.5070833333333333,0.1150625,997,5315,6312
439,2012-03-15,1,1,3,0,4,1,1.2083333333333333,0.5575,0.532825,0.5795833333333333,0.14988333333333334,1005,5187,6192
440,2012-03-16,1,1,3,0,5,1,2.0833333333333335,0.43583333333333335,0.43622916666666667,0.8420833333333334,0.11319166666666668,548,3830,4378
441,2012-03-17,1,1,3,0,6,0,1.5,0.5141666666666667,0.5050458333333333,0.7558333333333334,0.11070416666666667,3155,4681,7836
442,2012-03-18,1,1,3,0,7,0,1.5833333333333333,0.4725,0.464,0.81,0.12688333333333332,2207,3685,5892
443,2012-03-19,1,1,3,0,1,1,1.125,0.545,0.5328208333333333,0.7287499999999999,0.16231666666666666,982,5171,6153
444,2012-03-20,1,1,3,0,2,1,1.4583333333333333,0.5608333333333334,0.5385333333333333,0.8079166666666667,0.12127083333333333,1051,5042,6093
445,2012-03-21,2,1,3,0,3,1,1.625,0.5316666666666666,0.5132583333333333,0.82125,0.08955833333333334,1122,5108,6230
446,2012-03-22,2,1,3,0,4,1,1.375,0.5541666666666667,0.5315666666666666,0.8312499999999999,0.1175625,1334,5537,6871
447,2012-03-23,2,1,3,0,5,1,1.5833333333333333,0.6016666666666667,0.5700666666666666,0.6941666666666667,0.1163,2469,5893,8362
448,2012-03-24,2,1,3,0,6,0,2.25,0.5025000000000001,0.4867333333333333,0.8854166666666666,0.19278333333333333,1033,2339,3372
449,2012-03-25,2,1,3,0,7,0,1.75,0.4375,0.43748750000000003,0.8808333333333334,0.22077500000000003,1532,3464,4996
450,2012-03-26,2,1,3,0,1,1,1.0416666666666667,0.4458333333333333,0.43875,0.4779166666666666,0.38682083333333334,795,4763,5558
451,2012-03-27,2,1,3,0,2,1,1.0,0.3233333333333333,0.3156541666666667,0.29,0.18719166666666667,531,4571,5102
452,2012-03-28,2,1,3,0,3,1,1.1666666666666667,0.4841666666666667,0.47095,0.48125,0.2916708333333333,674,5024,5698
453,2012-03-29,2,1,3,0,4,1,1.0,0.49416666666666664,0.4823041666666667,0.43916666666666665,0.31965,834,5299,6133
454,2012-03-30,2,1,3,0,5,1,1.5,0.37000000000000005,0.37562083333333335,0.5808333333333333,0.13806666666666667,796,4663,5459
455,2012-03-31,2,1,3,0,6,0,1.625,0.42416666666666664,0.42170833333333335,0.7383333333333333,0.25061666666666665,2301,3934,6235
456,2012-04-01,2,1,4,0,7,0,1.875,0.42583333333333334,0.41728750000000003,0.67625,0.17226666666666668,2347,3694,6041
457,2012-04-02,2,1,4,0,1,1,1.3333333333333333,0.43333333333333335,0.4273770833333333,0.5187499999999999,0.3121916666666667,1210,4730,5940
458,2012-04-03,2,1,4,0,2,1,1.0,0.4666666666666666,0.4614833333333333,0.39666666666666667,0.10013333333333334,1348,5424,6772
459,2012-04-04,2,1,4,0,3,1,1.4583333333333333,0.5416666666666666,0.53345,0.4695833333333333,0.180975,1058,5378,6436
460,2012-04-05,2,1,4,0,4,1,1.0416666666666667,0.435,0.43116250000000006,0.3741666666666667,0.21952916666666666,1192,5265,6457
461,2012-04-06,2,1,4,0,5,1,1.0,0.4033333333333333,0.39076666666666665,0.3770833333333334,0.3003875,1807,4653,6460
462,2012-04-07,2,1,4,0,6,0,1.0,0.4375,0.42612916666666667,0.2541666666666667,0.27487083333333334,3252,3605,6857
463,2012-04-08,2,1,4,0,7,0,1.0,0.5,0.49242499999999995,0.2758333333333333,0.23259583333333333,2230,2939,5169
464,2012-04-09,2,1,4,0,1,1,1.125,0.4891666666666667,0.4766375,0.3175,0.3581958333333333,905,4680,5585
465,2012-04-10,2,1,4,0,2,1,1.0416666666666667,0.4466666666666667,0.4362333333333333,0.435,0.249375,819,5099,5918
466,2012-04-11,2,1,4,0,3,1,1.375,0.34625,0.3349,0.471875,0.29167708333333336,482,4394,4876
467,2012-04-12,2,1,4,0,4,1,1.0,0.39749999999999996,0.3876041666666667,0.46625,0.2904291666666667,663,4746,5409
468,2012-04-13,2,1,4,0,5,1,1.0833333333333333,0.44250000000000006,0.43180833333333335,0.4083333333333334,0.15547083333333334,1252,5146,6398
469,2012-04-14,2,1,4,0,6,0,1.4166666666666667,0.49500000000000005,0.48799583333333335,0.5029166666666667,0.19091666666666665,2795,4665,7460
470,2012-04-15,2,1,4,0,7,0,1.2083333333333333,0.6066666666666667,0.573875,0.5079166666666667,0.22512916666666669,2846,4286,7132
471,2012-04-16,2,1,4,1,1,0,1.0416666666666667,0.6641666666666667,0.6149249999999999,0.5616666666666666,0.28482916666666663,1198,5172,6370
472,2012-04-17,2,1,4,0,2,1,1.0,0.6083333333333333,0.5984875,0.39041666666666663,0.27362916666666665,989,5702,6691
473,2012-04-18,2,1,4,0,3,1,2.25,0.4633333333333333,0.4570375,0.5691666666666667,0.1679125,347,4020,4367
474,2012-04-19,2,1,4,0,4,1,1.4583333333333333,0.49833333333333335,0.49304583333333335,0.6124999999999999,0.06592916666666666,846,5719,6565
475,2012-04-20,2,1,4,0,5,1,1.0,0.5266666666666667,0.515775,0.6945833333333334,0.14987083333333334,1340,5950,7290
476,2012-04-21,2,1,4,0,6,0,1.375,0.57,0.5429208333333333,0.6829166666666667,0.2835875,2541,4083,6624
477,2012-04-22,2,1,4,0,7,0,2.6666666666666665,0.39666666666666667,0.3895041666666667,0.8354166666666667,0.34454583333333333,120,907,1027
478,2012-04-23,2,1,4,0,1,1,2.375,0.32166666666666666,0.301125,0.7666666666666666,0.30349583333333335,195,3019,3214
479,2012-04-24,2,1,4,0,2,1,1.125,0.41333333333333333,0.4052833333333334,0.45416666666666666,0.24938333333333332,518,5115,5633
480,2012-04-25,2,1,4,0,3,1,1.0416666666666667,0.4766666666666666,0.47031666666666666,0.42791666666666667,0.11879166666666667,655,5541,6196
481,2012-04-26,2,1,4,0,4,1,1.9166666666666667,0.49833333333333335,0.4835833333333333,0.7566666666666667,0.176625,475,4551,5026
482,2012-04-27,2,1,4,0,5,1,1.0,0.4575,0.4526375,0.4008333333333333,0.3476333333333333,1014,5219,6233
483,2012-04-28,2,1,4,0,6,0,1.6666666666666667,0.3766666666666667,0.3775041666666667,0.4895833333333333,0.129975,1120,3100,4220
484,2012-04-29,2,1,4,0,7,0,1.2916666666666667,0.4583333333333333,0.4501208333333333,0.5870833333333333,0.11690833333333334,2229,4075,6304
485,2012-04-30,2,1,4,0,1,1,1.5416666666666667,0.46416666666666667,0.45769583333333336,0.57,0.1716375,665,4907,5572
486,2012-05-01,2,1,5,0,2,1,1.6666666666666667,0.6133333333333334,0.5770208333333333,0.6595833333333333,0.15609583333333332,653,5087,5740
487,2012-05-02,2,1,5,0,3,1,1.4166666666666667,0.5641666666666667,0.5378958333333334,0.7970833333333333,0.1380583333333333,667,5502,6169
488,2012-05-03,2,1,5,0,4,1,1.5416666666666667,0.5599999999999999,0.5372416666666667,0.7683333333333334,0.13369583333333332,764,5657,6421
489,2012-05-04,2,1,5,0,5,1,1.2916666666666667,0.6275000000000001,0.5909166666666666,0.7354166666666666,0.1629375,1069,5227,6296
490,2012-05-05,2,1,5,0,6,0,1.5,0.6216666666666667,0.5846083333333333,0.7566666666666667,0.15299166666666666,2496,4387,6883
491,2012-05-06,2,1,5,0,7,0,1.9583333333333333,0.5625,0.5467375,0.7399999999999999,0.14987916666666667,2135,4224,6359
492,2012-05-07,2,1,5,0,1,1,1.75,0.5375,0.5271416666666667,0.6641666666666667,0.23072083333333335,1008,5265,6273
493,2012-05-08,2,1,5,0,2,1,2.1666666666666665,0.5816666666666667,0.5574708333333332,0.6858333333333334,0.2960291666666667,738,4990,5728
494,2012-05-09,2,1,5,0,3,1,2.375,0.5750000000000001,0.553025,0.7441666666666666,0.2164125,620,4097,4717
495,2012-05-10,2,1,5,0,4,1,1.1666666666666667,0.5058333333333334,0.4917833333333333,0.5520833333333334,0.31406249999999997,1026,5546,6572
496,2012-05-11,2,1,5,0,5,1,1.0,0.5333333333333333,0.5208333333333334,0.36041666666666666,0.2369375,1319,5711,7030
497,2012-05-12,2,1,5,0,6,0,1.2083333333333333,0.5641666666666667,0.5448166666666666,0.48041666666666666,0.12313333333333333,2622,4807,7429
498,2012-05-13,2,1,5,0,7,0,1.4166666666666667,0.6125,0.5852375,0.57625,0.22511666666666666,2172,3946,6118
499,2012-05-14,2,1,5,0,1,1,2.2916666666666665,0.5733333333333334,0.5498999999999999,0.7895833333333333,0.21269166666666664,342,2501,2843
500,2012-05-15,2,1,5,0,2,1,2.0833333333333335,0.6116666666666667,0.5764041666666667,0.7945833333333333,0.14739166666666667,625,4490,5115
501,2012-05-16,2,1,5,0,3,1,1.1666666666666667,0.6366666666666666,0.595975,0.6979166666666666,0.12251250000000001,991,6433,7424
502,2012-05-17,2,1,5,0,4,1,1.0,0.5933333333333334,0.5726125,0.52,0.229475,1242,6142,7384
503,2012-05-18,2,1,5,0,5,1,1.0,0.5641666666666667,0.5511208333333334,0.5233333333333333,0.13681666666666667,1521,6118,7639
504,2012-05-19,2,1,5,0,6,0,1.0,0.6,0.5669083333333333,0.45625,0.08397500000000001,3410,4884,8294
505,2012-05-20,2,1,5,0,7,0,1.125,0.6208333333333333,0.5839666666666666,0.5304166666666666,0.2543666666666667,2704,4425,7129
506,2012-05-21,2,1,5,0,1,1,2.2916666666666665,0.5983333333333333,0.5656666666666667,0.8112499999999999,0.23320416666666666,630,3729,4359
507,2012-05-22,2,1,5,0,2,1,1.7083333333333333,0.615,0.580825,0.7658333333333333,0.11816666666666666,819,5254,6073
508,2012-05-23,2,1,5,0,3,1,1.7916666666666667,0.6216666666666667,0.5846125,0.7745833333333333,0.102,766,4494,5260
509,2012-05-24,2,1,5,0,4,1,1.375,0.6549999999999999,0.6066999999999999,0.7166666666666667,0.17289583333333333,1059,5711,6770
510,2012-05-25,2,1,5,0,5,1,1.3333333333333333,0.68,0.6275291666666666,0.7470833333333333,0.14054999999999998,1417,5317,6734
511,2012-05-26,2,1,5,0,6,0,1.25,0.6925,0.6426958333333334,0.7325,0.19899166666666668,2855,3681,6536
512,2012-05-27,2,1,5,0,7,0,1.2916666666666667,0.69,0.641425,0.6970833333333334,0.21517083333333334,3283,3308,6591
513,2012-05-28,2,1,5,1,1,0,1.0416666666666667,0.7125,0.6793,0.67625,0.19652083333333334,2557,3486,6043
514,2012-05-29,2,1,5,0,2,1,1.2916666666666667,0.7225,0.6729916666666668,0.6845833333333333,0.2954,880,4863,5743
515,2012-05-30,2,1,5,0,3,1,1.75,0.6566666666666666,0.6111291666666666,0.6699999999999999,0.13432916666666667,745,6110,6855
516,2012-05-31,2,1,5,0,4,1,1.0,0.68,0.6313291666666666,0.49291666666666667,0.19527916666666667,1100,6238,7338
517,2012-06-01,2,1,6,0,5,1,2.2916666666666665,0.6541666666666667,0.6079625,0.7554166666666666,0.2375625,533,3594,4127
518,2012-06-02,2,1,6,0,6,0,1.1666666666666667,0.5833333333333334,0.5662874999999999,0.5491666666666667,0.1865625,2795,5325,8120
519,2012-06-03,2,1,6,0,7,0,1.0,0.6025,0.5751333333333334,0.49333333333333335,0.1840875,2494,5147,7641
520,2012-06-04,2,1,6,0,1,1,1.125,0.5975,0.5782833333333334,0.4870833333333333,0.2848333333333333,1071,5927,6998
521,2012-06-05,2,1,6,0,2,1,1.7083333333333333,0.5408333333333334,0.5258916666666666,0.6133333333333334,0.20957499999999998,968,6033,7001
522,2012-06-06,2,1,6,0,3,1,1.0833333333333333,0.5541666666666667,0.5422916666666667,0.61125,0.077125,1027,6028,7055
523,2012-06-07,2,1,6,0,4,1,1.0,0.6024999999999999,0.5694416666666666,0.5670833333333333,0.15735000000000002,1038,6456,7494
524,2012-06-08,2,1,6,0,5,1,1.0,0.6491666666666667,0.5978625,0.4679166666666667,0.17538333333333334,1488,6248,7736
525,2012-06-09,2,1,6,0,6,0,1.0,0.7108333333333333,0.6483666666666666,0.4370833333333333,0.14428749999999999,2708,4790,7498
526,2012-06-10,2,1,6,0,7,0,1.0,0.7266666666666667,0.6635166666666666,0.5383333333333333,0.13372083333333332,2224,4374,6598
527,2012-06-11,2,1,6,0,1,1,1.5,0.7208333333333333,0.6597208333333333,0.5879166666666666,0.2077125,1017,5647,6664
528,2012-06-12,2,1,6,0,2,1,2.2083333333333335,0.6533333333333333,0.597875,0.8333333333333334,0.21454583333333332,477,4495,4972
529,2012-06-13,2,1,6,0,3,1,1.3333333333333333,0.6558333333333334,0.6111166666666666,0.5820833333333333,0.34327916666666664,1173,6248,7421
530,2012-06-14,2,1,6,0,4,1,1.2916666666666667,0.6483333333333333,0.6243833333333333,0.5695833333333333,0.2537333333333333,1180,6183,7363
531,2012-06-15,2,1,6,0,5,1,1.0,0.6391666666666667,0.5997541666666667,0.5895833333333333,0.17661666666666667,1563,6102,7665
532,2012-06-16,2,1,6,0,6,0,1.25,0.6316666666666667,0.5947083333333333,0.5041666666666667,0.16666666666666666,2963,4739,7702
533,2012-06-17,2,1,6,0,7,0,1.0,0.5925,0.571975,0.59875,0.14490416666666667,2634,4344,6978
534,2012-06-18,2,1,6,0,1,1,2.125,0.5683333333333334,0.5448416666666667,0.7779166666666666,0.17474583333333335,653,4446,5099
535,2012-06-19,2,1,6,0,2,1,1.375,0.6883333333333334,0.6546916666666667,0.69,0.14801666666666666,968,5857,6825
536,2012-06-20,2,1,6,0,3,1,1.1666666666666667,0.7825000000000001,0.720975,0.5920833333333334,0.1138125,872,5339,6211
537,2012-06-21,3,1,6,0,4,1,1.0833333333333333,0.8058333333333333,0.7525416666666667,0.5679166666666666,0.1187875,778,5127,5905
538,2012-06-22,3,1,6,0,5,1,1.4583333333333333,0.7775,0.7241208333333332,0.57375,0.18284166666666668,964,4859,5823
539,2012-06-23,3,1,6,0,6,0,1.1666666666666667,0.7316666666666666,0.6527916666666667,0.5345833333333333,0.17972083333333333,2657,4801,7458
540,2012-06-24,3,1,6,0,7,0,1.1666666666666667,0.7433333333333333,0.6742541666666666,0.4791666666666667,0.145525,2551,4340,6891
541,2012-06-25,3,1,6,0,1,1,1.0416666666666667,0.7158333333333333,0.6540416666666666,0.5041666666666667,0.30038333333333334,1139,5640,6779
542,2012-06-26,3,1,6,0,2,1,1.0,0.6308333333333334,0.5947041666666667,0.37333333333333335,0.3476416666666667,1077,6365,7442
543,2012-06-27,3,1,6,0,3,1,1.0,0.6974999999999999,0.6407916666666666,0.36000000000000004,0.27177500000000004,1077,6258,7335
544,2012-06-28,3,1,6,0,4,1,1.0,0.7491666666666666,0.6755125,0.42250000000000004,0.17165,921,5958,6879
545,2012-06-29,3,1,6,0,5,1,1.375,0.8341666666666666,0.7866124999999999,0.48875,0.16541666666666668,829,4634,5463
546,2012-06-30,3,1,6,0,6,0,1.2916666666666667,0.765,0.6875083333333333,0.60125,0.16107083333333333,1455,4232,5687
547,2012-07-01,3,1,7,0,7,0,1.0833333333333333,0.8158333333333333,0.7506291666666667,0.5187499999999999,0.16852916666666665,1421,4110,5531
548,2012-07-02,3,1,7,0,1,1,1.25,0.7816666666666666,0.7020375,0.44708333333333333,0.19526666666666667,904,5323,6227
549,2012-07-03,3,1,7,0,2,1,1.3333333333333333,0.7808333333333333,0.7026499999999999,0.4920833333333334,0.1262375,1052,5608,6660
550,2012-07-04,3,1,7,1,3,0,1.0416666666666667,0.7891666666666667,0.7323375,0.53875,0.13495,2562,4841,7403
551,2012-07-05,3,1,7,0,4,1,1.125,0.8275,0.7613666666666666,0.4579166666666667,0.19402916666666667,1405,4836,6241
552,2012-07-06,3,1,7,0,5,1,1.0416666666666667,0.8283333333333333,0.7525333333333334,0.45083333333333336,0.14614166666666667,1366,4841,6207
553,2012-07-07,3,1,7,0,6,0,1.0833333333333333,0.8616666666666667,0.8049125,0.4920833333333334,0.16355416666666667,1448,3392,4840
554,2012-07-08,3,1,7,0,7,0,1.2916666666666667,0.8225000000000001,0.7903958333333333,0.57375,0.12562916666666665,1203,3469,4672
555,2012-07-09,3,1,7,0,1,1,2.0833333333333335,0.7108333333333333,0.6540541666666666,0.6833333333333332,0.180975,998,5571,6569
556,2012-07-10,3,1,7,0,2,1,1.5,0.7208333333333333,0.6647958333333334,0.6675,0.1517375,954,5336,6290
557,2012-07-11,3,1,7,0,3,1,1.375,0.7166666666666667,0.6502708333333332,0.6333333333333333,0.15173333333333333,975,6289,7264
558,2012-07-12,3,1,7,0,4,1,1.1666666666666667,0.7158333333333333,0.6546833333333333,0.5295833333333333,0.14677500000000002,1032,6414,7446
559,2012-07-13,3,1,7,0,5,1,1.7916666666666667,0.7316666666666666,0.6679333333333334,0.48583333333333334,0.08084999999999999,1511,5988,7499
560,2012-07-14,3,1,7,0,6,0,1.6666666666666667,0.7033333333333333,0.6660416666666666,0.6991666666666667,0.14367916666666666,2355,4614,6969
561,2012-07-15,3,1,7,0,7,0,1.3333333333333333,0.7458333333333332,0.7051958333333334,0.7179166666666666,0.16666666666666666,1920,4111,6031
562,2012-07-16,3,1,7,0,1,1,1.2916666666666667,0.7633333333333333,0.724125,0.645,0.1641875,1088,5742,6830
563,2012-07-17,3,1,7,0,2,1,1.25,0.8183333333333334,0.7556833333333334,0.5058333333333334,0.11442916666666668,921,5865,6786
564,2012-07-18,3,1,7,0,3,1,1.1666666666666667,0.7933333333333333,0.7455833333333333,0.5770833333333333,0.13744166666666666,799,4914,5713
565,2012-07-19,3,1,7,0,4,1,1.3333333333333333,0.77,0.7146416666666666,0.6004166666666667,0.16542916666666665,888,5703,6591
566,2012-07-20,3,1,7,0,5,1,2.25,0.6658333333333334,0.613025,0.8441666666666666,0.20896666666666666,747,5123,5870
567,2012-07-21,3,1,7,0,6,0,2.5416666666666665,0.5958333333333333,0.5499124999999999,0.8654166666666666,0.21330000000000002,1264,3195,4459
568,2012-07-22,3,1,7,0,7,0,1.5,0.6675,0.623125,0.7625000000000001,0.09392083333333334,2544,4866,7410
569,2012-07-23,3,1,7,0,1,1,1.4583333333333333,0.7416666666666667,0.6900166666666666,0.6941666666666667,0.13868333333333335,1135,5831,6966
570,2012-07-24,3,1,7,0,2,1,1.1666666666666667,0.7508333333333334,0.7064499999999999,0.655,0.2114541666666667,1140,6452,7592
571,2012-07-25,3,1,7,0,3,1,1.0,0.7241666666666666,0.6540541666666666,0.45,0.1648,1383,6790,8173
572,2012-07-26,3,1,7,0,4,1,1.0833333333333333,0.7766666666666667,0.7392625,0.5966666666666667,0.28481249999999997,1036,5825,6861
573,2012-07-27,3,1,7,0,5,1,1.0,0.7816666666666666,0.7342166666666667,0.5945833333333334,0.15299166666666666,1259,5645,6904
574,2012-07-28,3,1,7,0,6,0,1.0,0.7558333333333334,0.6976041666666667,0.6133333333333333,0.15735000000000002,2234,4451,6685
575,2012-07-29,3,1,7,0,7,0,1.0,0.7216666666666667,0.6679333333333334,0.62375,0.17039583333333333,2153,4444,6597
576,2012-07-30,3,1,7,0,1,1,1.25,0.7308333333333333,0.6849875,0.6687500000000001,0.15361666666666665,1040,6065,7105
577,2012-07-31,3,1,7,0,2,1,1.2083333333333333,0.7133333333333334,0.6628958333333334,0.7041666666666666,0.16542500000000002,968,6248,7216
578,2012-08-01,3,1,8,0,3,1,1.2916666666666667,0.7174999999999999,0.6673083333333333,0.6775000000000001,0.14117916666666666,1074,6506,7580
579,2012-08-02,3,1,8,0,4,1,1.0,0.7525,0.7070875,0.6595833333333333,0.12935416666666666,983,6278,7261
580,2012-08-03,3,1,8,0,5,1,1.5,0.7658333333333333,0.7228666666666667,0.6425,0.2157916666666667,1328,5847,7175
581,2012-08-04,3,1,8,0,6,0,1.0,0.7933333333333333,0.7512666666666666,0.6133333333333334,0.25745833333333334,2345,4479,6824
582,2012-08-05,3,1,8,0,7,0,1.125,0.7691666666666667,0.7310791666666666,0.6525,0.2904208333333333,1707,3757,5464
583,2012-08-06,3,1,8,0,1,1,1.5,0.7525,0.7102458333333334,0.6541666666666667,0.12935416666666666,1233,5780,7013
584,2012-08-07,3,1,8,0,2,1,1.6666666666666667,0.7358333333333333,0.6976208333333332,0.70375,0.11690833333333334,1278,5995,7273
585,2012-08-08,3,1,8,0,3,1,1.5833333333333333,0.75,0.7077166666666667,0.6729166666666666,0.1107,1263,6271,7534
586,2012-08-09,3,1,8,0,4,1,1.25,0.7558333333333334,0.6995083333333333,0.6204166666666667,0.1561,1196,6090,7286
587,2012-08-10,3,1,8,0,5,1,1.6666666666666667,0.7158333333333333,0.6679416666666667,0.7158333333333333,0.2388125,1065,4721,5786
588,2012-08-11,3,1,8,0,6,0,1.625,0.6925,0.6382666666666666,0.7329166666666667,0.20647916666666666,2247,4052,6299
589,2012-08-12,3,1,8,0,7,0,1.0416666666666667,0.7008333333333333,0.6445791666666666,0.5304166666666666,0.12251250000000001,2182,4362,6544
590,2012-08-13,3,1,8,0,1,1,1.125,0.7208333333333333,0.6622541666666667,0.5454166666666667,0.1362125,1207,5676,6883
591,2012-08-14,3,1,8,0,2,1,1.4583333333333333,0.7266666666666667,0.6767791666666666,0.6866666666666666,0.16915833333333333,1128,5656,6784
592,2012-08-15,3,1,8,0,3,1,1.2916666666666667,0.7066666666666667,0.6540374999999999,0.6195833333333333,0.16977083333333334,1198,6149,7347
593,2012-08-16,3,1,8,0,4,1,1.0,0.7191666666666667,0.6546875,0.5191666666666667,0.14179583333333332,1338,6267,7605
594,2012-08-17,3,1,8,0,5,1,1.375,0.7233333333333333,0.24240000000000003,0.5708333333333333,0.23135416666666667,1483,5665,7148
595,2012-08-18,3,1,8,0,6,0,1.2083333333333333,0.6783333333333333,0.6180708333333332,0.6033333333333334,0.17786666666666665,2827,5038,7865
596,2012-08-19,3,1,8,0,7,0,2.125,0.6358333333333334,0.6035541666666666,0.7116666666666666,0.08645000000000001,1208,3341,4549
597,2012-08-20,3,1,8,0,1,1,1.5833333333333333,0.6358333333333334,0.5959666666666666,0.7341666666666667,0.12997916666666667,1026,5504,6530
598,2012-08-21,3,1,8,0,2,1,1.2083333333333333,0.6491666666666667,0.601025,0.67375,0.07277083333333334,1081,5925,7006
599,2012-08-22,3,1,8,0,3,1,1.2916666666666667,0.6675,0.6218541666666667,0.6770833333333334,0.07028333333333332,1094,6281,7375
600,2012-08-23,3,1,8,0,4,1,1.25,0.6958333333333333,0.6370083333333333,0.6358333333333334,0.08459583333333333,1363,6402,7765
601,2012-08-24,3,1,8,0,5,1,1.8333333333333333,0.7025,0.6470999999999999,0.615,0.07214583333333334,1325,6257,7582
602,2012-08-25,3,1,8,0,6,0,2.0,0.6616666666666667,0.6186958333333333,0.7129166666666666,0.24440833333333334,1829,4224,6053
603,2012-08-26,3,1,8,0,7,0,1.5416666666666667,0.6533333333333333,0.5959958333333333,0.8458333333333333,0.22885833333333336,1483,3772,5255
604,2012-08-27,3,1,8,0,1,1,1.0,0.7033333333333333,0.6546875,0.7304166666666667,0.12873333333333334,989,5928,6917
605,2012-08-28,3,1,8,0,2,1,1.2083333333333333,0.7283333333333334,0.6660499999999999,0.62,0.190925,935,6105,7040
606,2012-08-29,3,1,8,0,3,1,1.0,0.685,0.6357333333333334,0.5520833333333334,0.11256250000000001,1177,6520,7697
607,2012-08-30,3,1,8,0,4,1,1.0,0.7066666666666667,0.6527791666666666,0.5904166666666667,0.07711666666666667,1172,6541,7713
608,2012-08-31,3,1,8,0,5,1,1.125,0.7641666666666667,0.6894,0.5875,0.16853333333333334,1433,5917,7350
609,2012-09-01,3,1,9,0,6,0,1.7916666666666667,0.7533333333333333,0.7026541666666667,0.6383333333333333,0.1131875,2352,3788,6140
610,2012-09-02,3,1,9,0,7,0,1.7916666666666667,0.6966666666666667,0.6489999999999999,0.815,0.06407083333333334,2613,3197,5810
611,2012-09-03,3,1,9,1,1,0,1.4166666666666667,0.7075,0.6616291666666666,0.7908333333333334,0.15112083333333334,1965,4069,6034
612,2012-09-04,3,1,9,0,2,1,1.375,0.7258333333333334,0.6868875,0.755,0.2363208333333333,867,5997,6864
